market,order_city,order_country,order_region,order_state,geography_ID,warehouse_ID
"Pacific Asia","Jiaozuo","China","Eastern Asia","Henan",1582,"WH_APAC"
"Pacific Asia","Anqing","China","Eastern Asia","Anhui",1621,"WH_APAC"
"Pacific Asia","Taiyuan","China","Eastern Asia","Shanxi",1622,"WH_APAC"
"Pacific Asia","Qitaihe","China","Eastern Asia","Heilongjiang",1676,"WH_APAC"
"Pacific Asia","Tangshan","China","Eastern Asia","Hebei",1677,"WH_APAC"
"Pacific Asia","Tieling","China","Eastern Asia","Liaoning",1681,"WH_APAC"
"Pacific Asia","Laohekou","China","Eastern Asia","Hubei",1685,"WH_APAC"
"Pacific Asia","Zigong","China","Eastern Asia","Sichuan",1703,"WH_APAC"
"Pacific Asia","Hefei","China","Eastern Asia","Anhui",1706,"WH_APAC"
"Pacific Asia","Handan","China","Eastern Asia","Hebei",1707,"WH_APAC"
"Pacific Asia","Jilin","China","Eastern Asia","Jilin",1734,"WH_APAC"
"Pacific Asia","Luoyang","China","Eastern Asia","Henan",1763,"WH_APAC"
"Pacific Asia","Dongguan","China","Eastern Asia","Guangdong",1766,"WH_APAC"
"Pacific Asia","Donghai","China","Eastern Asia","Guangdong",1768,"WH_APAC"
"Pacific Asia","Qiqihar","China","Eastern Asia","Heilongjiang",1773,"WH_APAC"
"Pacific Asia","Xianning","China","Eastern Asia","Hubei",1774,"WH_APAC"
"Pacific Asia","Kaifeng","China","Eastern Asia","Henan",1819,"WH_APAC"
"Pacific Asia","Zhumadian","China","Eastern Asia","Henan",1841,"WH_APAC"
"Pacific Asia","Kaiyuan","China","Eastern Asia","Liaoning",1842,"WH_APAC"
"Pacific Asia","Mentougou","China","Eastern Asia","Pekín",1893,"WH_APAC"
"Pacific Asia","Jinjiang","China","Eastern Asia","Fujian",1896,"WH_APAC"
"Pacific Asia","Sanya","China","Eastern Asia","Hainan",1897,"WH_APAC"
"Pacific Asia","Bengbu","China","Eastern Asia","Anhui",1898,"WH_APAC"
"Pacific Asia","Jining","China","Eastern Asia","Mongolia Interior",1900,"WH_APAC"
"Pacific Asia","Licheng","China","Eastern Asia","Guangdong",2029,"WH_APAC"
"Pacific Asia","Yanji","China","Eastern Asia","Jilin",2032,"WH_APAC"
"Pacific Asia","Changsha","China","Eastern Asia","Hunan",2040,"WH_APAC"
"Pacific Asia","Yicheng","China","Eastern Asia","Hubei",2041,"WH_APAC"
"Pacific Asia","Huizhou","China","Eastern Asia","Guangdong",2044,"WH_APAC"
"Pacific Asia","Shijiazhuang","China","Eastern Asia","Hebei",2046,"WH_APAC"
"Pacific Asia","Shuangyashan","China","Eastern Asia","Heilongjiang",2146,"WH_APAC"
"Pacific Asia","Ningbo","China","Eastern Asia","Zhejiang",2196,"WH_APAC"
"Pacific Asia","Wuchang","China","Eastern Asia","Heilongjiang",2204,"WH_APAC"
"Pacific Asia","Nanning","China","Eastern Asia","Guangxi",2215,"WH_APAC"
"Pacific Asia","Yulin","China","Eastern Asia","Shaanxi",2218,"WH_APAC"
"Pacific Asia","Zhongxiang","China","Eastern Asia","Hubei",2237,"WH_APAC"
"Pacific Asia","Zunyi","China","Eastern Asia","Guizhou",2241,"WH_APAC"
"Pacific Asia","Pingdingshan","China","Eastern Asia","Henan",2247,"WH_APAC"
"Pacific Asia","Yangquan","China","Eastern Asia","Shanxi",2382,"WH_APAC"
"Pacific Asia","Changde","China","Eastern Asia","Hunan",2413,"WH_APAC"
"Pacific Asia","Yueyang","China","Eastern Asia","Hunan",2498,"WH_APAC"
"Pacific Asia","Gaoyou","China","Eastern Asia","Jiangsu",2521,"WH_APAC"
"Pacific Asia","Xinghua","China","Eastern Asia","Jiangsu",2522,"WH_APAC"
"Pacific Asia","Jining","China","Eastern Asia","Shandong",2554,"WH_APAC"
"Pacific Asia","Puyang","China","Eastern Asia","Henan",2562,"WH_APAC"
"Pacific Asia","Hengyang","China","Eastern Asia","Hunan",2589,"WH_APAC"
"Pacific Asia","Yichun","China","Eastern Asia","Heilongjiang",2613,"WH_APAC"
"Pacific Asia","Yuanjiang","China","Eastern Asia","Hunan",2635,"WH_APAC"
"Pacific Asia","Weihai","China","Eastern Asia","Shandong",2639,"WH_APAC"
"Pacific Asia","Datong","China","Eastern Asia","Shanxi",2656,"WH_APAC"
"Pacific Asia","Jinhua","China","Eastern Asia","Zhejiang",2699,"WH_APAC"
"Pacific Asia","Shashi","China","Eastern Asia","Hubei",2701,"WH_APAC"
"Pacific Asia","Haikou","China","Eastern Asia","Hainan",2707,"WH_APAC"
"Pacific Asia","Shouguang","China","Eastern Asia","Shandong",2709,"WH_APAC"
"Pacific Asia","Datong","China","Eastern Asia","Anhui",2710,"WH_APAC"
"Pacific Asia","Zhenjiang","China","Eastern Asia","Jiangsu",2714,"WH_APAC"
"Pacific Asia","Ezhou","China","Eastern Asia","Hubei",2717,"WH_APAC"
"Pacific Asia","Chaohu","China","Eastern Asia","Anhui",2720,"WH_APAC"
"Pacific Asia","Zhaoyuan","China","Eastern Asia","Heilongjiang",2724,"WH_APAC"
"Pacific Asia","Chaoyang","China","Eastern Asia","Jilin",2725,"WH_APAC"
"Pacific Asia","Wuxi","China","Eastern Asia","Jiangsu",2757,"WH_APAC"
"Pacific Asia","Jiangdu","China","Eastern Asia","Jiangsu",2784,"WH_APAC"
"Pacific Asia","Xinshi","China","Eastern Asia","Hubei",2785,"WH_APAC"
"Pacific Asia","Bijie","China","Eastern Asia","Guizhou",2797,"WH_APAC"
"Pacific Asia","Liaoyang","China","Eastern Asia","Liaoning",2802,"WH_APAC"
"Pacific Asia","Xining","China","Eastern Asia","Qinghai",2824,"WH_APAC"
"Pacific Asia","Xiangtan","China","Eastern Asia","Hunan",2827,"WH_APAC"
"Pacific Asia","Tanggu","China","Eastern Asia","Tianjin",2829,"WH_APAC"
"Pacific Asia","Chenzhou","China","Eastern Asia","Hunan",2831,"WH_APAC"
"Pacific Asia","Lianzhou","China","Eastern Asia","Guangxi",2842,"WH_APAC"
"Pacific Asia","Macheng","China","Eastern Asia","Hubei",2856,"WH_APAC"
"Pacific Asia","Yuyao","China","Eastern Asia","Zhejiang",2906,"WH_APAC"
"Pacific Asia","Linhai","China","Eastern Asia","Zhejiang",2912,"WH_APAC"
"Pacific Asia","Deyang","China","Eastern Asia","Sichuan",2914,"WH_APAC"
"Pacific Asia","Shaoxing","China","Eastern Asia","Zhejiang",2915,"WH_APAC"
"Pacific Asia","Linyi","China","Eastern Asia","Shandong",2916,"WH_APAC"
"Pacific Asia","Hailin","China","Eastern Asia","Heilongjiang",2917,"WH_APAC"
"Pacific Asia","Wafangdian","China","Eastern Asia","Liaoning",2933,"WH_APAC"
"Pacific Asia","Luohe","China","Eastern Asia","Henan",2944,"WH_APAC"
"Pacific Asia","Jiamusi","China","Eastern Asia","Heilongjiang",2945,"WH_APAC"
"Pacific Asia","Hebi","China","Eastern Asia","Henan",2947,"WH_APAC"
"Pacific Asia","Shizuishan","China","Eastern Asia","Ningxia Hui",2949,"WH_APAC"
"Pacific Asia","Aksu","China","Eastern Asia","Xinjiang Uygur",2960,"WH_APAC"
"Pacific Asia","Wuxi","China","Eastern Asia","Hunan",2967,"WH_APAC"
"Pacific Asia","Yibin","China","Eastern Asia","Sichuan",2970,"WH_APAC"
"Pacific Asia","Yushu","China","Eastern Asia","Jilin",2972,"WH_APAC"
"Pacific Asia","Zhangjiakou","China","Eastern Asia","Hebei",2975,"WH_APAC"
"Pacific Asia","Ninghai","China","Eastern Asia","Zhejiang",3009,"WH_APAC"
"Pacific Asia","Zhoukou","China","Eastern Asia","Henan",3010,"WH_APAC"
"Pacific Asia","Shangyu","China","Eastern Asia","Zhejiang",3034,"WH_APAC"
"Pacific Asia","Wuhai","China","Eastern Asia","Mongolia Interior",3036,"WH_APAC"
"Pacific Asia","Heze","China","Eastern Asia","Shandong",3052,"WH_APAC"
"Pacific Asia","Renqiu","China","Eastern Asia","Hebei",3053,"WH_APAC"
"Pacific Asia","Xiangfan","China","Eastern Asia","Hubei",3071,"WH_APAC"
"Pacific Asia","Chengjiang","China","Eastern Asia","Jiangsu",3074,"WH_APAC"
"Pacific Asia","Fuzhou","China","Eastern Asia","Fujian",3117,"WH_APAC"
"Pacific Asia","Xiantao","China","Eastern Asia","Hubei",3118,"WH_APAC"
"Pacific Asia","Penglai","China","Eastern Asia","Shandong",3149,"WH_APAC"
"Pacific Asia","Xingtai","China","Eastern Asia","Hebei",3150,"WH_APAC"
"Pacific Asia","Kaiyuan","China","Eastern Asia","Yunnan",3151,"WH_APAC"
"Pacific Asia","Langfang","China","Eastern Asia","Hebei",3159,"WH_APAC"
"Pacific Asia","Huzhou","China","Eastern Asia","Zhejiang",3163,"WH_APAC"
"Pacific Asia","Jiaohe","China","Eastern Asia","Jilin",3199,"WH_APAC"
"Pacific Asia","Anshun","China","Eastern Asia","Guizhou",3200,"WH_APAC"
"Pacific Asia","Jingmen","China","Eastern Asia","Hubei",3207,"WH_APAC"
"Pacific Asia","Quanzhou","China","Eastern Asia","Fujian",3208,"WH_APAC"
"Pacific Asia","Shuangcheng","China","Eastern Asia","Heilongjiang",3238,"WH_APAC"
"Pacific Asia","Foshan","China","Eastern Asia","Guangdong",3240,"WH_APAC"
"Pacific Asia","Suizhou","China","Eastern Asia","Hubei",3241,"WH_APAC"
"Pacific Asia","Meizhou","China","Eastern Asia","Guangdong",3243,"WH_APAC"
"Pacific Asia","Tongliao","China","Eastern Asia","Mongolia Interior",3244,"WH_APAC"
"Pacific Asia","Xuanhua","China","Eastern Asia","Hebei",3267,"WH_APAC"
"Pacific Asia","Leshan","China","Eastern Asia","Sichuan",3268,"WH_APAC"
"Pacific Asia","Pingxiang","China","Eastern Asia","Jiangxi",3289,"WH_APAC"
"Pacific Asia","Korla","China","Eastern Asia","Xinjiang Uygur",3292,"WH_APAC"
"Pacific Asia","Suining","China","Eastern Asia","Sichuan",3312,"WH_APAC"
"Pacific Asia","Gaomi","China","Eastern Asia","Shandong",3348,"WH_APAC"
"Pacific Asia","Wuzhou","China","Eastern Asia","Guangxi",3349,"WH_APAC"
"Pacific Asia","Huaihua","China","Eastern Asia","Hunan",3351,"WH_APAC"
"Pacific Asia","Xinxiang","China","Eastern Asia","Henan",3353,"WH_APAC"
"Pacific Asia","Guiping","China","Eastern Asia","Guangxi",3354,"WH_APAC"
"Pacific Asia","Yantai","China","Eastern Asia","Shandong",3396,"WH_APAC"
"Pacific Asia","Yiyang","China","Eastern Asia","Hunan",3402,"WH_APAC"
"Pacific Asia","Shihezi","China","Eastern Asia","Xinjiang Uygur",3442,"WH_APAC"
"Pacific Asia","Binzhou","China","Eastern Asia","Heilongjiang",3444,"WH_APAC"
"Pacific Asia","Anyang","China","Eastern Asia","Henan",3472,"WH_APAC"
"Pacific Asia","Changshu","China","Eastern Asia","Jiangsu",3480,"WH_APAC"
"Pacific Asia","Zhangzhou","China","Eastern Asia","Fujian",3491,"WH_APAC"
"Pacific Asia","Beipiao","China","Eastern Asia","Liaoning",3498,"WH_APAC"
"Pacific Asia","Cangzhou","China","Eastern Asia","Hebei",3500,"WH_APAC"
"Pacific Asia","Yongchuan","China","Eastern Asia","Chongqing",3578,"WH_APAC"
"Pacific Asia","Zaoyang","China","Eastern Asia","Hubei",3579,"WH_APAC"
"Pacific Asia","Rizhao","China","Eastern Asia","Shandong",3580,"WH_APAC"
"Pacific Asia","Jiaxing","China","Eastern Asia","Zhejiang",3601,"WH_APAC"
"Pacific Asia","Sanming","China","Eastern Asia","Fujian",3603,"WH_APAC"
"Pacific Asia","Yuncheng","China","Eastern Asia","Shanxi",3631,"WH_APAC"
"Pacific Asia","Jingdezhen","China","Eastern Asia","Jiangxi",3662,"WH_APAC"
"Pacific Asia","Qidong","China","Eastern Asia","Jiangsu",3707,"WH_APAC"
"Pacific Asia","Wendeng","China","Eastern Asia","Shandong",3710,"WH_APAC"
"Pacific Asia","Huangshi","China","Eastern Asia","Hubei",3716,"WH_APAC"
"Pacific Asia","Zhuzhou","China","Eastern Asia","Hunan",3718,"WH_APAC"
"Pacific Asia","Liaoyuan","China","Eastern Asia","Jilin",3720,"WH_APAC"
"Pacific Asia","Tongzhou","China","Eastern Asia","Pekín",3744,"WH_APAC"
"Pacific Asia","Shangzhi","China","Eastern Asia","Heilongjiang",3749,"WH_APAC"
"Pacific Asia","Pingnan","China","Eastern Asia","Guangxi",3762,"WH_APAC"
"Pacific Asia","Tongling","China","Eastern Asia","Anhui",3770,"WH_APAC"
"Pacific Asia","Liuyang","China","Eastern Asia","Hunan",3771,"WH_APAC"
"Europe","Khmelnytskyi","Ucrania","Eastern Europe","Khmelnytskyi",225,"WH_EU"
"Europe","Gdynia","Polonia","Eastern Europe","Pomerania",234,"WH_EU"
"Europe","Satu Mare","Rumania","Eastern Europe","Satu Mare",240,"WH_EU"
"Europe","Giurgiu","Rumania","Eastern Europe","Giurgiu",315,"WH_EU"
"Europe","Lviv","Ucrania","Eastern Europe","Lviv",317,"WH_EU"
"Europe","Galati","Rumania","Eastern Europe","Galati",330,"WH_EU"
"Europe","Yaroslavl","Rusia","Eastern Europe","Yaroslavl",338,"WH_EU"
"Europe","Sterlitamak","Rusia","Eastern Europe","Bashkortostán",345,"WH_EU"
"Europe","Lublin","Polonia","Eastern Europe","Lublin",351,"WH_EU"
"Europe","Banska Bystrica","Eslovaquia","Eastern Europe","Banská Bystrica",365,"WH_EU"
"Europe","Kramators'k","Ucrania","Eastern Europe","Donetsk",374,"WH_EU"
"Europe","Bytom","Polonia","Eastern Europe","Silesia",380,"WH_EU"
"Europe","Uvarovo","Rusia","Eastern Europe","Tambov",443,"WH_EU"
"Europe","Sofia","Bulgaria","Eastern Europe","Sofía-Ciudad",452,"WH_EU"
"Europe","Lugansk","Ucrania","Eastern Europe","Lugansk",462,"WH_EU"
"Europe","Kashira","Rusia","Eastern Europe","Moscú",529,"WH_EU"
"Europe","Makhachkala","Rusia","Eastern Europe","Daguestán",535,"WH_EU"
"Europe","Cheliábinsk","Rusia","Eastern Europe","Cheliábinsk",536,"WH_EU"
"Europe","Astracán","Rusia","Eastern Europe","Astracán",547,"WH_EU"
"Europe","Warsaw","Polonia","Eastern Europe","Mazovia",552,"WH_EU"
"Europe","Derbent","Rusia","Eastern Europe","Daguestán",556,"WH_EU"
"Europe","Dniprodzerzhyns'k","Ucrania","Eastern Europe","Dnipropetrovsk",674,"WH_EU"
"Europe","Gdansk","Polonia","Eastern Europe","Pomerania",679,"WH_EU"
"Europe","Mykolayiv","Ucrania","Eastern Europe","Mykolayiv",686,"WH_EU"
"Europe","Dnipropetrovsk","Ucrania","Eastern Europe","Dnipropetrovsk",707,"WH_EU"
"Europe","Timisoara","Rumania","Eastern Europe","Timis",711,"WH_EU"
"Europe","Budapest","Hungría","Eastern Europe","Budapest",720,"WH_EU"
"Europe","Dabrowa Gornicza","Polonia","Eastern Europe","Silesia",738,"WH_EU"
"Europe","Blagoveshchensk","Rusia","Eastern Europe","Amur",747,"WH_EU"
"Europe","Sumy","Ucrania","Eastern Europe","Sumy",787,"WH_EU"
"Europe","Bacau","Rumania","Eastern Europe","Bacau",790,"WH_EU"
"Europe","Opole","Polonia","Eastern Europe","Opole",794,"WH_EU"
"Europe","Mazyr","Bielorrusia","Eastern Europe","Gómel",809,"WH_EU"
"Europe","Vínnytsia","Ucrania","Eastern Europe","Vínnytsia",821,"WH_EU"
"Europe","Angarsk","Rusia","Eastern Europe","Irkutsk",829,"WH_EU"
"Europe","Ploiesti","Rumania","Eastern Europe","Prahova",830,"WH_EU"
"Europe","Járkov","Ucrania","Eastern Europe","Járkov",833,"WH_EU"
"Europe","Ufa","Rusia","Eastern Europe","Bashkortostán",923,"WH_EU"
"Europe","Kaliningrado","Rusia","Eastern Europe","Kaliningrado",930,"WH_EU"
"Europe","Kryvyy Rih","Ucrania","Eastern Europe","Dnipropetrovsk",934,"WH_EU"
"Europe","Slupsk","Polonia","Eastern Europe","Pomerania",939,"WH_EU"
"Europe","Budënnovsk","Rusia","Eastern Europe","Stávropol",947,"WH_EU"
"Europe","Constanza","Rumania","Eastern Europe","Constanza",951,"WH_EU"
"Europe","Varna","Bulgaria","Eastern Europe","Varna",961,"WH_EU"
"Europe","Ostrava","República Checa","Eastern Europe","Moravia-Silesia",963,"WH_EU"
"Europe","Liberec","República Checa","Eastern Europe","Liberec",964,"WH_EU"
"Europe","Ivanovo","Rusia","Eastern Europe","Ivanovo",968,"WH_EU"
"Europe","Kaluga","Rusia","Eastern Europe","Kaluga",970,"WH_EU"
"Europe","Poltava","Ucrania","Eastern Europe","Poltava",974,"WH_EU"
"Europe","Ramnicu Valcea","Rumania","Eastern Europe","Vâlcea",1079,"WH_EU"
"Europe","Brest","Bielorrusia","Eastern Europe","Brest",1088,"WH_EU"
"Europe","Magnitogorsk","Rusia","Eastern Europe","Cheliábinsk",1112,"WH_EU"
"Europe","Poznan","Polonia","Eastern Europe","Gran Polonia",1114,"WH_EU"
"Europe","Ivano-Frankivs'k","Ucrania","Eastern Europe","Ivano-Frankivsk",1207,"WH_EU"
"Europe","Arkhangelsk","Rusia","Eastern Europe","Arjánguelsk",1210,"WH_EU"
"Europe","Lodz","Polonia","Eastern Europe","Lodz",1215,"WH_EU"
"Europe","Kremenchuk","Ucrania","Eastern Europe","Poltava",1216,"WH_EU"
"Europe","Radom","Polonia","Eastern Europe","Mazovia",1218,"WH_EU"
"Europe","Gómel","Bielorrusia","Eastern Europe","Gómel",1375,"WH_EU"
"Europe","Irkutsk","Rusia","Eastern Europe","Irkutsk",1386,"WH_EU"
"Europe","Horlivka","Ucrania","Eastern Europe","Donetsk",1388,"WH_EU"
"Europe","Sevastopol","Ucrania","Eastern Europe","Sevastopol",1433,"WH_EU"
"Europe","Targu Mures","Rumania","Eastern Europe","Mures",1537,"WH_EU"
"Europe","Donets'k","Ucrania","Eastern Europe","Donetsk",1538,"WH_EU"
"Europe","Miass","Rusia","Eastern Europe","Cheliábinsk",1544,"WH_EU"
"Europe","Vladímir","Rusia","Eastern Europe","Vladímir",1546,"WH_EU"
"Europe","Bélgorod","Rusia","Eastern Europe","Bélgorod",1551,"WH_EU"
"Europe","Rybinsk","Rusia","Eastern Europe","Yaroslavl",1659,"WH_EU"
"Europe","Ruda Slaska","Polonia","Eastern Europe","Silesia",1661,"WH_EU"
"Europe","Balti","Moldavia","Eastern Europe","Balti",1693,"WH_EU"
"Europe","Lisichansk","Ucrania","Eastern Europe","Lugansk",1695,"WH_EU"
"Europe","Katowice","Polonia","Eastern Europe","Silesia",1699,"WH_EU"
"Europe","Lida","Bielorrusia","Eastern Europe","Grodno",1858,"WH_EU"
"Europe","Gubkin","Rusia","Eastern Europe","Bélgorod",1870,"WH_EU"
"Europe","Praga","República Checa","Eastern Europe","Praga",1871,"WH_EU"
"Europe","Briansk","Rusia","Eastern Europe","Briansk",1875,"WH_EU"
"Europe","Cluj-Napoca","Rumania","Eastern Europe","Cluj",1971,"WH_EU"
"Europe","Bialystok","Polonia","Eastern Europe","Podlaquia",1972,"WH_EU"
"Europe","Tarnow","Polonia","Eastern Europe","Polonia Menor",1980,"WH_EU"
"Europe","Zaporiyia","Ucrania","Eastern Europe","Zaporiyia",1983,"WH_EU"
"Europe","Burgas","Bulgaria","Eastern Europe","Burgas",1984,"WH_EU"
"Europe","Resita","Rumania","Eastern Europe","Caras-Severin",2083,"WH_EU"
"Europe","Arad","Rumania","Eastern Europe","Arad",2086,"WH_EU"
"Europe","Uman","Ucrania","Eastern Europe","Cherkasy",2088,"WH_EU"
"Europe","Luts'k","Ucrania","Eastern Europe","Volinia",2091,"WH_EU"
"Europe","Grodno","Bielorrusia","Eastern Europe","Grodno",2115,"WH_EU"
"Europe","Usol'ye-Sibirskoye","Rusia","Eastern Europe","Irkutsk",2119,"WH_EU"
"Europe","Kopeysk","Rusia","Eastern Europe","Cheliábinsk",2120,"WH_EU"
"Europe","Baia Mare","Rumania","Eastern Europe","Maramures",2125,"WH_EU"
"Europe","Drogobych","Ucrania","Eastern Europe","Lviv",2128,"WH_EU"
"Europe","Chisináu","Moldavia","Eastern Europe","Chisináu",2129,"WH_EU"
"Europe","Nizhyn","Ucrania","Eastern Europe","Chernihiv",2162,"WH_EU"
"Europe","Rybnik","Polonia","Eastern Europe","Silesia",2163,"WH_EU"
"Europe","Severodvinsk","Rusia","Eastern Europe","Arjánguelsk",2201,"WH_EU"
"Europe","Iasi","Rumania","Eastern Europe","Iasi",2251,"WH_EU"
"Europe","Yambol","Bulgaria","Eastern Europe","Yambol",2261,"WH_EU"
"Europe","Hradec Králové","República Checa","Eastern Europe","Hradec Králové",2276,"WH_EU"
"Europe","Krasnyy Luch","Ucrania","Eastern Europe","Lugansk",2303,"WH_EU"
"Europe","Nitra","Eslovaquia","Eastern Europe","Nitra",2308,"WH_EU"
"Europe","Nikopol","Ucrania","Eastern Europe","Dnipropetrovsk",2310,"WH_EU"
"Europe","Zhlobin","Bielorrusia","Eastern Europe","Gómel",2322,"WH_EU"
"Europe","Ternópil","Ucrania","Eastern Europe","Ternópil",2326,"WH_EU"
"Europe","Buzau","Rumania","Eastern Europe","Buzau",2336,"WH_EU"
"Europe","Plock","Polonia","Eastern Europe","Mazovia",2364,"WH_EU"
"Europe","Cherkasy","Ucrania","Eastern Europe","Cherkasy",2369,"WH_EU"
"Europe","Sibiu","Rumania","Eastern Europe","Sibiu",2370,"WH_EU"
"Europe","Plovdiv","Bulgaria","Eastern Europe","Plovdiv",2397,"WH_EU"
"Europe","Braila","Rumania","Eastern Europe","Braila",2402,"WH_EU"
"Europe","Targu Jiu","Rumania","Eastern Europe","Gorj",2472,"WH_EU"
"Europe","Berdychiv","Ucrania","Eastern Europe","Zhytómyr",2478,"WH_EU"
"Europe","Chernihiv","Ucrania","Eastern Europe","Chernihiv",2480,"WH_EU"
"Europe","Kalisz","Polonia","Eastern Europe","Gran Polonia",2511,"WH_EU"
"Europe","Craiova","Rumania","Eastern Europe","Dolj",2551,"WH_EU"
"Europe","Rivne","Ucrania","Eastern Europe","Rivne",2594,"WH_EU"
"Europe","Vorónezh","Rusia","Eastern Europe","Vorónezh",2651,"WH_EU"
"Europe","Bra?ov","Rumania","Eastern Europe","Bra?ov",2652,"WH_EU"
"Europe","Tychy","Polonia","Eastern Europe","Silesia",2661,"WH_EU"
"Europe","Pernik","Bulgaria","Eastern Europe","Pernik",2667,"WH_EU"
"Europe","Pitesti","Rumania","Eastern Europe","Arges",2746,"WH_EU"
"Europe","Zlatoust","Rusia","Eastern Europe","Cheliábinsk",2763,"WH_EU"
"Europe","Jersón","Ucrania","Eastern Europe","Jersón",2764,"WH_EU"
"Europe","Zabrze","Polonia","Eastern Europe","Silesia",2765,"WH_EU"
"Europe","Pilsen","República Checa","Eastern Europe","Pilsen",2768,"WH_EU"
"Europe","Arzgir","Rusia","Eastern Europe","Stávropol",2794,"WH_EU"
"Europe","Botosani","Rumania","Eastern Europe","Botosani",2807,"WH_EU"
"Europe","Pestovo","Rusia","Eastern Europe","Nóvgorod",2815,"WH_EU"
"Europe","Ústí nad Labem","República Checa","Eastern Europe","Ústí nad Labem",2820,"WH_EU"
"Europe","Bielsko-Biala","Polonia","Eastern Europe","Silesia",2862,"WH_EU"
"Europe","Lugoj","Rumania","Eastern Europe","Timis",2864,"WH_EU"
"Europe","Piatra-Neamt","Rumania","Eastern Europe","Neamt",2884,"WH_EU"
"Europe","Kaspiysk","Rusia","Eastern Europe","Daguestán",2896,"WH_EU"
"Europe","Siedlce","Polonia","Eastern Europe","Mazovia",2903,"WH_EU"
"Europe","Blagoveshchensk","Rusia","Eastern Europe","Bashkortostán",2941,"WH_EU"
"Europe","Olomouc","República Checa","Eastern Europe","Olomouc",2955,"WH_EU"
"Europe","Zhytómyr","Ucrania","Eastern Europe","Zhytómyr",2985,"WH_EU"
"Europe","Orsha","Bielorrusia","Eastern Europe","Vitsyebsk",2986,"WH_EU"
"Europe","Kirovohrad","Ucrania","Eastern Europe","Kirovohrad",3028,"WH_EU"
